order_id,user_email,payment_status,payment_method,order_date,total_amount,shipping_address,phone_number
867,gloriaking@example.com,paid,bank_transfer,2025-03-24 03:51:27,56.43,"063 Miller Mission Suite 253, Pricefort, FL 61314",
868,sherry96@example.net,refunded,credit_card,2025-04-13 03:23:19,164.34,"013 Chad Expressway, Leeton, AL 59184",
869,vkeller@example.net,failed,cash,2025-04-02 07:22:45,523.89,"11219 Turner Flat, Lake Debra, NH 23926",
870,evanrussell@example.net,refunded,paypal,2025-03-28 01:30:43,721.83,"Unit 9162 Box 8149, DPO AE 15360",
871,danielkline@example.com,paid,cash,2025-03-18 11:33:59,348.57,"25682 Marks Haven Suite 548, Belltown, OR 50059",
872,smithgregory@example.org,failed,cash,2025-03-26 11:27:03,827.24,"723 William Court, Lake Nicolebury, PR 24531",
873,calvin65@example.com,pending,bank_transfer,2025-04-07 01:01:46,426.52,"220 Elizabeth Place, North Jackberg, NV 77862",
874,melissabrown@example.net,pending,credit_card,2025-04-11 06:40:23,94.26,"2012 Lewis Villages Suite 455, West Jennifermouth, GA 33641",
875,melissabrown@example.net,pending,paypal,2025-04-11 00:42:48,259.71,"1481 Diaz Pike, Michaelhaven, MH 99911",
876,taylorkevin@example.org,pending,credit_card,2025-03-27 13:34:10,310.84,"USNV Morgan, FPO AA 03069",
877,evanrussell@example.net,failed,cash,2025-04-07 21:30:24,219.38,"PSC 3549, Box 4451, APO AA 41597",
878,alexandercollier@example.net,pending,credit_card,2025-03-23 00:13:56,223.85,"5711 Hahn Courts Suite 014, Port Sonia, MP 59617",
879,gregoryharris@example.com,failed,cash,2025-04-02 00:03:59,73.5,"PSC 6288, Box 8740, APO AP 76200",
880,kbishop@example.com,failed,credit_card,2025-03-25 11:19:16,367.63,"18106 Ricky Prairie Apt. 253, North Karenchester, AS 70839",
881,longcalvin@example.com,failed,paypal,2025-03-15 02:37:34,72.69,"3079 Christine Walks, New Kristen, IA 95820",
882,longmackenzie@example.com,failed,cash,2025-03-18 05:48:24,485.69,"81220 Rodgers Corner Apt. 187, Bennettburgh, DC 39336",
883,gregoryharris@example.com,failed,credit_card,2025-03-27 11:46:37,411.24,"846 Johnson Walks Apt. 654, East Sethville, AR 09602",
884,uchambers@example.com,pending,cash,2025-03-31 15:16:10,44.13,"2661 Jessica Station, North Debbieshire, MI 94379",
885,hernandezdominique@example.net,pending,cash,2025-04-05 12:43:15,628.18,"96470 Campbell Field Apt. 298, East Victorialand, VT 87109",
886,george45@example.net,pending,credit_card,2025-03-21 22:36:59,169.48,"79945 Daniel Light Apt. 106, East Douglasshire, IN 94467",
887,gregoryjones@example.org,pending,bank_transfer,2025-04-07 16:07:17,655.18,"31014 Cole Lodge, Austinville, PW 69357",
888,longcalvin@example.com,refunded,paypal,2025-03-29 10:30:57,734.82,"997 Anita Stravenue Suite 201, Lake Stephanie, ID 66810",
889,nathanielsmith@example.com,refunded,cash,2025-03-24 05:48:55,280.71,"337 Hess Port Suite 215, Lake Davidstad, FL 85335",
890,kimberly67@example.com,paid,cash,2025-04-07 08:18:23,283.19,"9851 Kimberly Rapids Apt. 149, Davisfurt, PW 62849",
891,alanfranklin@example.com,paid,paypal,2025-03-29 09:22:05,84.92,"5147 David Corner, New Matthewview, WA 62061",
892,emily15@example.com,paid,cash,2025-04-13 00:51:54,412.62,"795 Long Rest Suite 191, North Cynthia, SC 48603",
893,jessicapollard@example.org,failed,credit_card,2025-03-18 07:31:41,113.82,"5409 Brooke Oval, South Robin, NJ 08544",
894,gjames@example.com,failed,credit_card,2025-03-28 12:08:36,386.58,"7294 Rios Key, Josephstad, SC 19798",
895,andrew72@example.net,failed,bank_transfer,2025-04-03 22:20:25,831.87,"58936 Garcia Forges, Morafurt, IL 36219",
896,nealcody@example.com,refunded,credit_card,2025-03-16 17:43:51,975.77,"2809 Kim Ports Suite 920, Josephside, NM 48429",
897,kellis@example.org,failed,cash,2025-04-07 00:45:33,860.84,"651 Owen Ports, Smithstad, IL 19648",
898,gloriaking@example.com,pending,bank_transfer,2025-03-18 08:15:05,195.08,"996 Bullock Spring Suite 528, New Teresatown, CT 65035",
899,nguyenbrianna@example.com,failed,paypal,2025-04-07 18:23:28,290.87,"919 Teresa Trace, Floydburgh, SC 71090",
900,christopher35@example.com,pending,credit_card,2025-03-23 03:55:35,176.53,"679 Love Motorway, Simmonsside, AL 70654",
901,melissa88@example.net,paid,cash,2025-03-27 10:34:20,472.78,"PSC 9098, Box 6354, APO AA 85515",
902,kimberly67@example.com,failed,paypal,2025-04-09 15:54:28,586.29,"526 Sarah Corners Suite 040, Richardchester, WI 77841",
903,chavezstephanie@example.org,failed,bank_transfer,2025-03-31 08:24:37,919.5,"637 King Pass, Rubenview, MS 98820",
904,kbishop@example.com,failed,cash,2025-04-11 19:14:21,579.14,"2904 Darrell Courts, Mccartymouth, CT 80730",
905,hannah45@example.org,failed,cash,2025-04-11 07:29:46,12.19,"88249 Foster Route, Helenmouth, SD 43701",
906,cclarke@example.com,pending,bank_transfer,2025-03-23 12:22:51,451.7,"863 Brown Pass Suite 448, Ramirezhaven, AS 72562",
907,ieaton@example.org,failed,cash,2025-03-21 07:18:40,241.04,"886 Jackson Terrace, Susanburgh, DE 83091",
908,davidjackson@example.com,paid,credit_card,2025-03-23 14:20:45,117.21,"417 Scott Wall Suite 066, Travisville, MN 23286",
909,kbishop@example.com,pending,paypal,2025-03-24 15:29:18,107.56,"6091 Wilson Avenue Suite 040, Batesfurt, AZ 78142",
910,angela94@example.net,pending,credit_card,2025-04-11 11:01:12,817.24,"USS Wagner, FPO AP 87676",
911,donna95@example.org,pending,credit_card,2025-03-26 11:34:13,513.23,"4951 Patricia Forge Suite 529, Aliciaport, TN 09448",
912,xgraham@example.org,pending,credit_card,2025-04-11 17:03:46,25.1,"633 Hamilton Trafficway Apt. 025, West Jennifer, OR 58071",
913,julie11@example.com,failed,credit_card,2025-03-15 04:40:59,920.66,"893 Nicole Bridge, Michaelmouth, NM 60058",
914,lrios@example.com,paid,cash,2025-04-02 04:19:13,223.17,"40623 Henson Brook, West Kevin, NH 90568",
915,nguyenbrianna@example.com,failed,paypal,2025-03-27 11:35:18,128.41,"USCGC Johnson, FPO AA 13586",
916,vkeller@example.net,refunded,paypal,2025-03-29 21:38:26,289.84,"5984 Jessica Coves, New Rachael, WY 35473",
917,christopher56@example.com,pending,cash,2025-04-02 11:11:54,779.48,"Unit 8418 Box 3595, DPO AP 17763",
918,hannah45@example.org,failed,paypal,2025-03-18 20:03:53,852.41,"67923 Anderson Mill, Jefferyshire, PA 10370",
919,hernandezdominique@example.net,pending,credit_card,2025-04-09 22:55:52,654.24,"76448 Jessica Union, Andrewshire, KY 11757",
920,andrew72@example.net,refunded,paypal,2025-03-20 06:46:56,542.43,"4967 Reyes Crescent, North Matthewton, NM 44170",
921,fitzgeraldcorey@example.com,refunded,credit_card,2025-04-06 00:49:34,416.48,"80519 Schmitt Greens Apt. 514, Port Joseph, OK 70449",
922,evanrussell@example.net,pending,credit_card,2025-03-19 17:45:34,873.49,"3045 Lindsey Mountains Suite 004, New Robert, IN 16073",
923,gloriaking@example.com,refunded,credit_card,2025-03-27 10:14:02,229.02,"403 Russell Extensions Suite 597, West Richardport, KY 95097",
924,piercerichard@example.org,pending,credit_card,2025-03-16 19:26:58,638.73,"0170 Miller Union Apt. 061, South Jamesborough, WI 28322",
925,emccarthy@example.org,failed,bank_transfer,2025-03-19 19:38:56,578.16,"0578 Diaz Stravenue, Heathermouth, MT 41328",
926,staceymatthews@example.org,refunded,bank_transfer,2025-03-18 06:03:03,384.83,"3354 Pedro Village Suite 478, Port Taraburgh, TN 59198",
927,jwilliams@example.net,refunded,bank_transfer,2025-04-10 10:03:52,436.62,"0404 Robert Harbor Suite 332, Taylorview, HI 54966",
928,xgraham@example.org,paid,credit_card,2025-03-17 09:39:56,199.58,"507 Randall Squares Suite 885, Zavalabury, KY 15288",
929,emily15@example.com,refunded,bank_transfer,2025-04-05 03:09:12,175.26,"47940 Gregory Mall, Martinezstad, WA 94436",
930,calvin65@example.com,pending,paypal,2025-04-13 18:20:09,292.64,"028 Bridget Inlet, East Ralphtown, IN 16604",
931,evanrussell@example.net,pending,cash,2025-04-09 20:11:03,381.9,"8964 David Route Suite 248, South Sheryl, NC 46669",
932,rochaelizabeth@example.org,refunded,credit_card,2025-04-07 12:10:01,867.24,"424 Fischer Drives Suite 185, Sabrinatown, MP 07429",
933,cbradley@example.net,refunded,bank_transfer,2025-03-15 06:59:40,622.62,"9187 Natalie Harbor Suite 689, Lake Laurabury, GU 53153",
934,kimberly67@example.com,refunded,paypal,2025-04-04 11:10:52,452.81,"8170 Gavin Ports, South Drewshire, NV 01767",
935,lpearson@example.com,failed,paypal,2025-04-01 11:07:18,111.7,"86499 Brittany Square Apt. 042, Port Daniellechester, WV 36734",
936,charlestorres@example.org,pending,paypal,2025-04-12 04:54:25,590.72,"1657 Kevin Square Apt. 055, Lake Christopher, NV 59629",
937,danielkline@example.com,failed,paypal,2025-04-10 05:27:45,379.34,"PSC 0942, Box 8732, APO AE 71356",
938,rochaelizabeth@example.org,failed,cash,2025-03-19 19:08:46,764.22,"USCGC Riddle, FPO AP 16636",
939,christopher37@example.net,pending,paypal,2025-04-09 11:20:53,5.44,"110 Smith Mount Suite 670, North Jorge, MS 16384",
940,taylorkevin@example.org,paid,paypal,2025-04-02 03:54:16,811.02,"514 Johnson Drive Suite 094, South Andrewport, DC 06595",
941,kellis@example.org,pending,cash,2025-03-19 01:08:12,862.81,"255 Jones Branch, Veleztown, NH 64582",
942,christopher37@example.net,refunded,bank_transfer,2025-04-03 01:18:25,708.09,"418 Tara Greens Suite 641, Benjaminview, TN 07861",
943,laurawilliams@example.net,failed,cash,2025-03-20 02:38:09,243.03,"002 Hanson Islands, Theresaborough, ND 26223",
944,sherry96@example.net,paid,paypal,2025-04-05 05:31:28,518.75,"4868 Timothy Court Apt. 873, Kennethshire, WI 32723",
945,erin12@example.org,refunded,paypal,2025-04-13 17:45:36,650.89,"4409 Tammy Cove, Grimesburgh, MN 29111",
946,nathanielsmith@example.com,failed,bank_transfer,2025-04-05 03:07:32,380.33,"735 Nelson Court, Port Abigail, PW 46485",
947,taylorkevin@example.org,refunded,bank_transfer,2025-03-16 12:57:37,513.17,"306 Edward Center Apt. 727, Spencerside, NJ 12503",
948,stephanie05@example.org,pending,paypal,2025-04-09 12:35:11,408.0,"USNV Tate, FPO AA 79042",
949,christine32@example.net,pending,paypal,2025-03-22 06:23:21,326.55,"5087 Romero Common Suite 824, Lake Gabrielborough, PR 92538",
950,ryandarren@example.net,pending,paypal,2025-04-03 22:11:20,431.42,"886 Alexander Rapid, Millerview, FM 89773",
951,mhatfield@example.com,failed,cash,2025-04-02 06:12:49,358.04,"799 Jackson Burgs Suite 535, Jeffshire, LA 52364",
952,berryjill@example.com,pending,credit_card,2025-04-06 10:00:11,262.56,"46673 Michael Tunnel Suite 560, Leeborough, VI 14854",
953,george45@example.net,pending,bank_transfer,2025-03-29 23:36:11,295.15,"2415 Samantha Springs, South Melissaberg, MN 00915",
954,djones@example.org,pending,paypal,2025-04-09 23:36:41,202.76,"3630 Fleming Trail, Samuelshire, CA 07024",
955,ieaton@example.org,paid,bank_transfer,2025-04-03 18:53:40,480.12,"39751 Jessica Path Apt. 151, Cynthiaport, OH 78718",
956,kprice@example.com,refunded,bank_transfer,2025-03-30 09:11:21,321.76,"USNV Clarke, FPO AE 02580",
957,staceymatthews@example.org,paid,bank_transfer,2025-03-31 20:17:51,689.47,"6434 Lisa Ridges, New Thomas, CT 02086",
958,evanrussell@example.net,paid,cash,2025-03-21 06:41:31,811.14,"17926 Joshua Park Apt. 792, North Tinamouth, AK 55733",
959,gloriaking@example.com,refunded,credit_card,2025-04-02 22:00:42,1140.73,"74091 David Expressway, Lake Annette, PA 92282",
960,loriweiss@example.net,pending,cash,2025-04-06 17:32:51,1166.28,"3105 Joseph Green Suite 646, Jomouth, OH 35397",
961,olopez@example.com,refunded,bank_transfer,2025-04-09 01:33:20,455.91,"3391 Ronald Point, East Rebekah, VI 64850",
962,amy33@example.org,paid,paypal,2025-03-18 17:55:57,827.42,"606 Samantha Fords Suite 826, Millerchester, KY 96987",
963,emccarthy@example.org,refunded,bank_transfer,2025-03-22 16:18:23,646.25,"116 Prince Hill Suite 163, Jensenhaven, MT 49729",
964,piercerichard@example.org,paid,paypal,2025-03-24 13:24:06,74.83,"203 Ashley Crossing Suite 445, Toddstad, FM 00702",
965,olopez@example.com,paid,credit_card,2025-03-17 07:29:07,573.34,"02771 Green Vista, Adamburgh, MP 14878",
966,brandon69@example.net,refunded,bank_transfer,2025-03-15 03:41:57,222.66,"422 Joseph Passage Suite 923, Brittneybury, NE 44662",
967,pamela45@example.net,paid,cash,2025-04-13 09:13:58,391.93,"PSC 3814, Box 1564, APO AE 35413",
968,smithgregory@example.org,pending,paypal,2025-03-29 05:37:20,493.97,"1982 Charles Cape Apt. 593, Lake Davidberg, VI 85892",
969,gloriaking@example.com,pending,paypal,2025-04-12 05:13:21,471.13,"23929 James Dale, Brockport, MD 92018",
970,brownjoseph@example.net,failed,credit_card,2025-03-16 11:16:15,671.76,"1126 Shaw Estates Suite 449, Joyceshire, MA 63513",
971,berryjill@example.com,failed,credit_card,2025-03-28 06:40:48,309.27,"USS Hernandez, FPO AE 53465",
972,davidjackson@example.com,paid,credit_card,2025-04-02 15:48:29,938.93,"8844 Johnson Locks Suite 936, Richardville, ID 61074",
973,iwilliams@example.org,paid,bank_transfer,2025-04-11 22:06:15,449.73,"76180 Phillips Plains Suite 499, Port Brittanyfurt, MS 51776",
974,cbradley@example.net,paid,bank_transfer,2025-04-01 15:39:18,920.55,"402 Jessica Unions Apt. 522, North William, DE 68300",
975,nathanielsmith@example.com,refunded,bank_transfer,2025-04-07 11:35:02,674.25,"66459 Kimberly View, New Seantown, VA 25647",
976,sherry96@example.net,pending,bank_transfer,2025-04-07 17:04:08,372.11,"PSC 9070, Box 3609, APO AA 74321",
977,morrisbradley@example.org,failed,cash,2025-03-30 17:53:38,459.08,"50484 Clark Ways, Phillipview, CA 38729",
978,bdixon@example.net,paid,cash,2025-04-02 23:57:40,923.9,"25520 Martin Turnpike, Jenniferburgh, RI 99833",
979,gregoryjones@example.org,pending,paypal,2025-04-08 12:56:56,778.85,"205 Duncan Ports, West Mathew, AL 74050",
980,matthew28@example.net,refunded,bank_transfer,2025-04-12 03:30:35,184.79,"3403 Little Square, Port Kimberly, MT 44463",
981,heather24@example.org,refunded,cash,2025-04-09 09:51:07,141.18,"USNS Reynolds, FPO AA 14352",
982,amy33@example.org,pending,credit_card,2025-03-15 03:10:19,257.8,"1573 Alicia Pass Apt. 693, Donaldland, FM 70310",
983,anna47@example.org,refunded,paypal,2025-03-27 05:32:47,683.89,"01605 Brooks Burg Suite 021, North Patriciachester, KS 41914",
984,cbradley@example.net,pending,cash,2025-04-06 00:47:59,724.21,"6571 Cindy Ridges Apt. 562, New Tracystad, NM 99848",
985,erin12@example.org,paid,paypal,2025-03-31 17:59:06,251.85,"435 Henry Burg, Johnsonville, AK 51124",
986,lisa89@example.org,refunded,bank_transfer,2025-04-06 16:59:20,210.51,"6916 Preston Highway, South Ivanview, AK 57102",
987,nguyenbrianna@example.com,failed,credit_card,2025-04-10 04:10:04,180.37,"22626 Peterson Circle Apt. 066, Sarahfurt, AL 08445",
988,stephanie05@example.org,pending,credit_card,2025-04-11 18:39:18,534.35,"875 Newman Bridge Suite 526, South Amber, IA 66214",
989,xgraham@example.org,paid,paypal,2025-04-07 21:56:13,342.79,"6353 Gabriella Flats, Wangmouth, MH 18079",
990,nealcody@example.com,failed,bank_transfer,2025-03-29 06:25:55,160.84,"981 Chavez Station, Lake Christophershire, GA 21650",
991,vkeller@example.net,refunded,cash,2025-04-02 09:43:47,162.2,"2410 Diane Parks Apt. 183, Millerhaven, SC 43275",
992,dwyatt@example.com,failed,credit_card,2025-03-20 03:25:15,184.69,"4427 Kenneth Lodge Apt. 476, East Molly, TN 23410",
993,brownjoseph@example.net,refunded,credit_card,2025-03-19 15:32:18,223.34,"073 Lucas Meadow, New Bryan, AK 06785",
994,jordanjamie@example.com,failed,cash,2025-04-12 16:02:50,186.08,"USNS Turner, FPO AE 37440",
995,danielkline@example.com,paid,bank_transfer,2025-04-04 19:54:13,382.77,"5317 Stephen Wells Apt. 123, North Kennethhaven, PW 05368",
996,cclarke@example.com,refunded,cash,2025-04-11 13:26:48,300.63,"21393 Gerald Junctions, South Thomas, VI 35254",
997,hannah45@example.org,refunded,bank_transfer,2025-04-02 17:58:58,148.29,"19136 Leonard Mountain, North Amanda, FL 47370",
998,longmackenzie@example.com,pending,paypal,2025-04-10 04:03:49,345.14,"9327 Curtis Port Suite 920, South Jefferymouth, VA 55693",
999,anna47@example.org,paid,cash,2025-03-20 10:01:43,594.03,"2833 Gina Plains, North Rickyport, SC 59228",
1000,julie11@example.com,paid,paypal,2025-03-17 01:53:06,790.89,"866 Julia Common, Jenniferburgh, IN 63845",
